,datetime,BuyerPrice,SellerPrice
0,2023-03-03 03:53:42,95,95
1,2023-03-03 03:55:03,95,95
2,2023-03-03 03:56:16,95,95
3,2023-03-03 03:57:36,95,95
4,2023-03-03 03:58:56,95,95
5,2023-03-03 03:59:58,95,95
6,2023-03-03 04:01:41,95,95
7,2023-03-03 04:03:03,95,95
8,2023-03-03 04:04:26,95,95
9,2023-03-03 04:06:27,95,99
10,2023-03-03 04:07:45,95,99
11,2023-03-03 04:09:23,95,100
12,2023-03-03 04:10:33,95,100
13,2023-03-03 04:11:53,95,100
14,2023-03-03 04:13:13,95,100
15,2023-03-03 04:14:27,95,100
16,2023-03-03 04:16:11,95,100
17,2023-03-03 04:17:30,95,100
18,2023-03-03 04:19:00,95,100
19,2023-03-03 04:20:39,95,100
20,2023-03-03 04:22:26,95,100
21,2023-03-03 04:26:20,91,100
22,2023-03-03 04:27:38,91,100
23,2023-03-03 04:28:46,91,100
24,2023-03-03 04:31:24,91,100
25,2023-03-03 04:32:52,91,100
26,2023-03-03 04:34:17,91,100
27,2023-03-03 04:35:28,91,100
28,2023-03-03 04:36:46,91,100
29,2023-03-03 04:38:03,91,95
30,2023-03-03 04:39:19,91,95
31,2023-03-03 04:40:35,91,95
32,2023-03-03 04:42:08,91,95
33,2023-03-03 04:43:34,91,95
34,2023-03-03 04:44:35,91,95
35,2023-03-03 04:45:59,91,95
36,2023-03-03 04:47:23,91,95
37,2023-03-03 04:48:48,91,95
38,2023-03-03 04:49:47,91,95
39,2023-03-03 04:51:15,91,95
40,2023-03-03 04:52:28,91,95
41,2023-03-03 04:54:50,91,95
42,2023-03-03 04:56:08,91,95
43,2023-03-03 04:57:27,91,95
44,2023-03-03 04:58:19,91,95
45,2023-03-03 04:59:30,91,95
46,2023-03-03 05:00:58,91,95
47,2023-03-03 05:03:06,91,95
48,2023-03-03 05:04:49,91,95
49,2023-03-03 05:06:42,91,95
50,2023-03-03 05:08:53,91,95
51,2023-03-03 05:10:01,91,95
52,2023-03-03 05:11:21,91,95
53,2023-03-03 05:12:38,91,95
54,2023-03-03 05:14:14,91,95
55,2023-03-03 05:15:30,91,95
56,2023-03-03 05:16:42,91,100
57,2023-03-03 05:18:15,91,100
58,2023-03-03 05:19:34,91,100
59,2023-03-03 05:21:23,91,100
60,2023-03-03 05:22:50,91,100
61,2023-03-03 05:24:24,91,100
62,2023-03-03 05:25:54,91,100
63,2023-03-03 05:27:32,91,100
64,2023-03-03 05:28:54,91,100
65,2023-03-03 05:30:29,91,100
66,2023-03-03 05:32:16,91,100
67,2023-03-03 05:33:47,91,100
68,2023-03-03 05:35:24,91,99
69,2023-03-03 05:37:13,91,99
70,2023-03-03 05:38:57,91,100
71,2023-03-03 05:40:51,91,100
72,2023-03-03 05:42:36,91,100
73,2023-03-03 05:43:57,91,100
74,2023-03-03 05:45:14,91,100
75,2023-03-03 05:46:37,91,100
76,2023-03-03 05:48:11,91,100
77,2023-03-03 05:49:13,91,100
78,2023-03-03 05:50:30,91,100
79,2023-03-03 05:51:58,91,100
80,2023-03-03 05:53:42,91,100
81,2023-03-03 05:55:16,91,100
82,2023-03-03 05:56:59,91,105
83,2023-03-03 05:58:49,91,105
84,2023-03-03 06:00:46,91,105
85,2023-03-03 06:04:09,91,105
86,2023-03-03 06:06:44,91,105
87,2023-03-03 06:09:19,91,98
88,2023-03-03 06:11:25,91,98
89,2023-03-03 06:12:59,91,98
90,2023-03-03 06:14:43,91,98
91,2023-03-03 06:16:21,91,98
92,2023-03-03 06:17:42,91,98
93,2023-03-03 06:19:10,91,98
94,2023-03-03 06:20:44,91,98
95,2023-03-03 06:22:16,91,98
96,2023-03-03 06:24:08,91,98
97,2023-03-03 06:25:56,91,105
98,2023-03-03 06:27:42,91,104
99,2023-03-03 06:29:19,91,104
100,2023-03-03 06:31:50,91,105
101,2023-03-03 06:33:31,91,105
102,2023-03-03 06:35:25,91,105
103,2023-03-03 06:37:04,91,105
104,2023-03-03 06:39:11,91,105
105,2023-03-03 06:41:14,91,105
106,2023-03-03 06:42:54,91,105
107,2023-03-03 06:44:33,91,105
108,2023-03-03 06:46:21,91,105
109,2023-03-03 06:47:53,91,105
110,2023-03-03 06:49:22,91,105
111,2023-03-03 06:50:44,91,105
112,2023-03-03 06:52:13,91,105
113,2023-03-03 06:53:46,91,105
114,2023-03-03 06:55:14,91,105
115,2023-03-03 06:56:45,91,105
116,2023-03-03 06:58:05,91,105
117,2023-03-03 06:59:31,91,105
118,2023-03-03 07:02:30,91,105
119,2023-03-03 07:05:21,91,100
120,2023-03-03 07:07:48,91,100
121,2023-03-03 07:09:32,91,105
122,2023-03-03 07:11:11,91,100
123,2023-03-03 07:12:30,91,100
124,2023-03-03 07:14:05,91,100
125,2023-03-03 07:16:00,91,100
126,2023-03-03 07:17:30,91,105
127,2023-03-03 07:18:55,91,105
128,2023-03-03 07:20:26,91,105
129,2023-03-03 07:21:56,91,105
130,2023-03-03 07:23:28,91,105
131,2023-03-03 07:25:11,91,100
132,2023-03-03 07:26:38,91,100
133,2023-03-03 07:28:12,91,100
134,2023-03-03 07:29:45,91,105
135,2023-03-03 07:31:22,91,105
136,2023-03-03 07:33:18,91,105
137,2023-03-03 07:35:05,91,105
138,2023-03-03 07:36:57,91,105
139,2023-03-03 07:39:14,91,105
140,2023-03-03 07:40:55,91,105
141,2023-03-03 07:42:37,91,105
142,2023-03-03 07:44:29,91,100
143,2023-03-03 07:46:18,91,100
144,2023-03-03 07:47:50,91,100
145,2023-03-03 07:49:05,91,95
146,2023-03-03 07:50:42,91,95
147,2023-03-03 07:52:11,91,100
148,2023-03-03 07:53:49,91,100
149,2023-03-03 07:55:23,91,100
150,2023-03-03 07:57:11,91,100
151,2023-03-03 07:58:21,91,100
152,2023-03-03 07:59:47,91,100
153,2023-03-03 08:01:59,91,100
154,2023-03-03 08:03:55,91,100
155,2023-03-03 08:05:39,91,100
156,2023-03-03 08:07:31,91,100
157,2023-03-03 08:09:31,91,100
158,2023-03-03 08:11:06,91,100
159,2023-03-03 08:12:40,91,100
160,2023-03-03 08:14:05,91,100
161,2023-03-03 08:15:43,91,100
162,2023-03-03 08:17:09,91,100
163,2023-03-03 08:18:50,91,100
164,2023-03-03 08:20:43,91,100
165,2023-03-03 08:23:01,91,100
166,2023-03-03 08:25:39,91,100
167,2023-03-03 08:27:25,91,100
