,datetime,BuyerPrice,SellerPrice
0,2023-03-03 03:52:30,100,104
1,2023-03-03 03:54:06,100,105
2,2023-03-03 03:55:26,105,105
3,2023-03-03 03:56:41,105,105
4,2023-03-03 03:58:10,105,105
5,2023-03-03 03:59:16,105,104
6,2023-03-03 04:00:21,105,104
7,2023-03-03 04:02:10,105,104
8,2023-03-03 04:03:30,105,104
9,2023-03-03 04:04:51,90,104
10,2023-03-03 04:06:54,90,104
11,2023-03-03 04:08:13,90,104
12,2023-03-03 04:09:43,90,104
13,2023-03-03 04:11:00,90,104
14,2023-03-03 04:12:10,90,104
15,2023-03-03 04:13:33,90,104
16,2023-03-03 04:15:18,90,104
17,2023-03-03 04:16:36,90,104
18,2023-03-03 04:17:53,90,104
19,2023-03-03 04:19:35,90,104
20,2023-03-03 04:21:13,90,104
21,2023-03-03 04:22:42,90,104
22,2023-03-03 04:26:43,90,100
23,2023-03-03 04:27:58,90,100
24,2023-03-03 04:29:13,90,100
25,2023-03-03 04:30:17,90,100
26,2023-03-03 04:31:52,90,100
27,2023-03-03 04:33:18,90,100
28,2023-03-03 04:34:41,90,100
29,2023-03-03 04:35:46,90,100
30,2023-03-03 04:37:20,90,100
31,2023-03-03 04:38:20,90,100
32,2023-03-03 04:39:38,90,100
33,2023-03-03 04:41:00,90,100
34,2023-03-03 04:42:32,90,100
35,2023-03-03 04:43:55,90,100
36,2023-03-03 04:44:59,90,100
37,2023-03-03 04:46:32,90,100
38,2023-03-03 04:47:47,90,100
39,2023-03-03 04:49:08,90,100
40,2023-03-03 04:50:13,90,100
41,2023-03-03 04:51:37,90,100
42,2023-03-03 04:52:50,90,100
43,2023-03-03 04:53:54,90,100
44,2023-03-03 04:55:18,90,100
45,2023-03-03 04:56:37,90,100
46,2023-03-03 04:57:42,90,100
47,2023-03-03 04:58:36,90,100
48,2023-03-03 04:59:54,90,100
49,2023-03-03 05:01:48,90,100
50,2023-03-03 05:03:30,90,100
51,2023-03-03 05:05:22,90,100
52,2023-03-03 05:07:24,90,100
53,2023-03-03 05:09:14,90,100
54,2023-03-03 05:10:29,95,100
55,2023-03-03 05:11:38,95,100
56,2023-03-03 05:13:23,95,100
57,2023-03-03 05:14:32,95,100
58,2023-03-03 05:15:49,95,100
59,2023-03-03 05:17:00,95,100
60,2023-03-03 05:18:38,95,100
61,2023-03-03 05:20:08,95,100
62,2023-03-03 05:21:49,95,100
63,2023-03-03 05:23:17,95,100
64,2023-03-03 05:24:54,105,100
65,2023-03-03 05:26:18,105,100
66,2023-03-03 05:27:59,105,100
67,2023-03-03 05:29:16,105,100
68,2023-03-03 05:31:08,105,100
69,2023-03-03 05:32:35,82,100
70,2023-03-03 05:34:21,82,100
71,2023-03-03 05:35:44,85,100
72,2023-03-03 05:37:56,85,100
73,2023-03-03 05:39:31,85,100
74,2023-03-03 05:41:38,85,100
75,2023-03-03 05:43:01,85,100
76,2023-03-03 05:44:18,85,100
77,2023-03-03 05:45:39,85,100
78,2023-03-03 05:47:08,85,100
79,2023-03-03 05:48:32,85,100
